yy,mm,lat5,lon5,cwp_grid,days,skj_c,yft_c,oth_c
1965,3,"20N","140E","61200014000",0,0.000,0.000,0.000
1965,3,"20N","145E","61200014500",0,0.000,0.000,0.000
1965,3,"20N","150E","61200015000",0,0.000,0.000,0.000
1965,3,"25N","130E","61250013000",0,0.000,0.000,0.000
1965,3,"25N","140E","61250014000",0,0.000,0.000,0.000
1965,3,"30N","140E","61300014000",0,0.000,0.000,0.000
1965,3,"35N","145E","61350014500",0,0.000,0.000,0.000
1965,4,"20N","130E","61200013000",0,0.000,0.000,0.000
1965,4,"20N","135E","61200013500",0,0.000,0.000,0.000
1965,4,"20N","140E","61200014000",66,689.269,37.134,0.000
1965,4,"20N","145E","61200014500",53,605.718,31.633,0.000
1965,4,"20N","150E","61200015000",54,246.723,110.030,0.000
1965,4,"20N","155E","61200015500",0,0.000,0.000,0.000
1965,4,"20N","160E","61200016000",0,0.000,0.000,0.000
1965,4,"25N","130E","61250013000",0,0.000,0.000,0.000
1965,4,"25N","135E","61250013500",0,0.000,0.000,0.000
1965,4,"25N","140E","61250014000",0,0.000,0.000,0.000
1965,4,"25N","145E","61250014500",0,0.000,0.000,0.000
1965,4,"25N","150E","61250015000",0,0.000,0.000,0.000
1965,4,"30N","130E","61300013000",0,0.000,0.000,0.000
1965,4,"30N","135E","61300013500",0,0.000,0.000,0.000
1965,4,"30N","140E","61300014000",0,0.000,0.000,0.000
1965,4,"30N","145E","61300014500",0,0.000,0.000,0.000
1965,5,"20N","125E","61200012500",0,0.000,0.000,0.000
1965,5,"20N","130E","61200013000",0,0.000,0.000,0.000
1965,5,"20N","135E","61200013500",254,2354.762,17.880,0.000
1965,5,"20N","140E","61200014000",227,1694.404,122.407,0.000
1965,5,"20N","145E","61200014500",213,958.168,112.780,0.000
1965,5,"20N","150E","61200015000",298,1889.294,199.429,0.000
1965,5,"20N","155E","61200015500",266,2131.056,152.665,0.000
1965,5,"20N","160E","61200016000",0,0.000,0.000,0.000
1965,5,"25N","125E","61250012500",0,0.000,0.000,0.000
1965,5,"25N","130E","61250013000",0,0.000,0.000,0.000
1965,5,"25N","135E","61250013500",0,0.000,0.000,0.000
1965,5,"25N","140E","61250014000",0,0.000,0.000,0.000
1965,5,"25N","145E","61250014500",0,0.000,0.000,0.000
1965,5,"25N","150E","61250015000",0,0.000,0.000,0.000
1965,5,"25N","155E","61250015500",0,0.000,0.000,0.000
1965,5,"30N","130E","61300013000",0,0.000,0.000,0.000
1965,5,"30N","135E","61300013500",0,0.000,0.000,0.000
1965,5,"30N","140E","61300014000",0,0.000,0.000,0.000
1965,5,"30N","145E","61300014500",0,0.000,0.000,0.000
1965,5,"30N","150E","61300015000",60,73.821,19.255,0.000
1965,5,"30N","155E","61300015500",0,0.000,0.000,0.000
1965,5,"30N","160E","61300016000",0,0.000,0.000,0.000
1965,5,"35N","140E","61350014000",0,0.000,0.000,0.000
1965,5,"35N","145E","61350014500",0,0.000,0.000,0.000
1965,5,"35N","150E","61350015000",0,0.000,0.000,0.000
1965,5,"35N","155E","61350015500",0,0.000,0.000,0.000
1965,5,"35N","160E","61350016000",0,0.000,0.000,0.000
1965,6,"20N","125E","61200012500",0,0.000,0.000,0.000
1965,6,"20N","130E","61200013000",0,0.000,0.000,0.000
1965,6,"20N","135E","61200013500",0,0.000,0.000,0.000
1965,6,"20N","140E","61200014000",89,717.431,37.135,0.000
1965,6,"20N","145E","61200014500",63,408.302,2.751,0.000
1965,6,"20N","150E","61200015000",232,2148.366,188.426,0.000
1965,6,"20N","155E","61200015500",313,2259.236,55.016,0.000
1965,6,"20N","160E","61200016000",0,0.000,0.000,0.000
1965,6,"25N","125E","61250012500",0,0.000,0.000,0.000
1965,6,"25N","130E","61250013000",0,0.000,0.000,0.000
1965,6,"25N","135E","61250013500",0,0.000,0.000,0.000
1965,6,"25N","140E","61250014000",0,0.000,0.000,0.000
1965,6,"25N","145E","61250014500",0,0.000,0.000,0.000
1965,6,"25N","150E","61250015000",0,0.000,0.000,0.000
1965,6,"25N","155E","61250015500",0,0.000,0.000,0.000
1965,6,"25N","160E","61250016000",0,0.000,0.000,0.000
1965,6,"30N","135E","61300013500",0,0.000,0.000,0.000
1965,6,"30N","140E","61300014000",94,459.107,137.536,0.000
1965,6,"30N","145E","61300014500",99,552.858,22.006,0.000
1965,6,"30N","150E","61300015000",125,803.883,20.630,0.000
1965,6,"30N","155E","61300015500",147,930.003,37.136,0.000
1965,6,"30N","160E","61300016000",0,0.000,0.000,0.000
1965,6,"35N","140E","61350014000",0,0.000,0.000,0.000
1965,6,"35N","145E","61350014500",222,1766.914,83.898,0.000
1965,6,"35N","150E","61350015000",124,1095.046,17.880,0.000
1965,6,"35N","155E","61350015500",86,616.665,34.384,0.000
1965,6,"35N","160E","61350016000",0,0.000,0.000,0.000
1965,6,"40N","145E","61400014500",0,0.000,0.000,0.000
1965,6,"40N","150E","61400015000",0,0.000,0.000,0.000
1965,6,"40N","155E","61400015500",0,0.000,0.000,0.000
1965,7,"20N","140E","61200014000",59,491.666,68.768,0.000
1965,7,"20N","145E","61200014500",78,684.310,24.757,0.000
1965,7,"20N","150E","61200015000",60,737.827,34.385,0.000
1965,7,"20N","155E","61200015500",130,1918.670,27.507,0.000
1965,7,"20N","160E","61200016000",0,0.000,0.000,0.000
1965,7,"25N","130E","61250013000",0,0.000,0.000,0.000
1965,7,"25N","140E","61250014000",0,0.000,0.000,0.000
1965,7,"25N","150E","61250015000",0,0.000,0.000,0.000
1965,7,"25N","155E","61250015500",0,0.000,0.000,0.000
1965,7,"30N","140E","61300014000",0,0.000,0.000,0.000
1965,7,"30N","145E","61300014500",0,0.000,0.000,0.000
1965,7,"30N","150E","61300015000",95,550.798,44.012,0.000
1965,7,"30N","155E","61300015500",153,2971.147,1.375,0.000
1965,7,"30N","160E","61300016000",0,0.000,0.000,0.000
1965,7,"35N","140E","61350014000",0,0.000,0.000,0.000
1965,7,"35N","145E","61350014500",228,2234.161,42.637,0.000
1965,7,"35N","150E","61350015000",473,5034.278,121.032,0.000
1965,7,"35N","155E","61350015500",492,4606.048,5.501,0.000
1965,7,"35N","160E","61350016000",90,1041.998,0.000,0.000
1965,7,"40N","140E","61400014000",0,0.000,0.000,0.000
1965,7,"40N","145E","61400014500",0,0.000,0.000,0.000
1965,7,"40N","150E","61400015000",0,0.000,0.000,0.000
1965,7,"40N","155E","61400015500",0,0.000,0.000,0.000
1965,7,"40N","160E","61400016000",0,0.000,0.000,0.000
1965,8,"20N","140E","61200014000",0,0.000,0.000,0.000
1965,8,"20N","145E","61200014500",0,0.000,0.000,0.000
1965,8,"20N","150E","61200015000",0,0.000,0.000,0.000
1965,8,"25N","150E","61250015000",0,0.000,0.000,0.000
1965,8,"30N","150E","61300015000",0,0.000,0.000,0.000
1965,8,"30N","155E","61300015500",0,0.000,0.000,0.000
1965,8,"35N","140E","61350014000",0,0.000,0.000,0.000
1965,8,"35N","145E","61350014500",164,2473.306,4.126,0.000
1965,8,"35N","150E","61350015000",111,864.418,0.000,0.000
1965,8,"35N","155E","61350015500",123,1192.447,0.000,0.000
1965,8,"35N","160E","61350016000",0,0.000,0.000,0.000
1965,8,"40N","145E","61400014500",87,1166.715,0.000,0.000
1965,8,"40N","150E","61400015000",361,4057.493,9.627,0.000
1965,8,"40N","155E","61400015500",229,2141.723,5.502,0.000
1965,8,"40N","160E","61400016000",0,0.000,0.000,0.000
1965,9,"20N","140E","61200014000",0,0.000,0.000,0.000
1965,9,"20N","145E","61200014500",0,0.000,0.000,0.000
1965,9,"20N","150E","61200015000",0,0.000,0.000,0.000
1965,9,"20N","155E","61200015500",0,0.000,0.000,0.000
1965,9,"20N","160E","61200016000",0,0.000,0.000,0.000
1965,9,"25N","155E","61250015500",0,0.000,0.000,0.000
1965,9,"25N","160E","61250016000",0,0.000,0.000,0.000
1965,9,"30N","155E","61300015500",0,0.000,0.000,0.000
1965,9,"35N","140E","61350014000",244,2812.934,0.000,0.000
1965,9,"35N","145E","61350014500",673,7415.330,0.000,0.000
1965,9,"35N","150E","61350015000",239,3027.378,0.000,0.000
1965,9,"35N","155E","61350015500",0,0.000,0.000,0.000
1965,9,"35N","160E","61350016000",0,0.000,0.000,0.000
1965,9,"40N","140E","61400014000",0,0.000,0.000,0.000
1965,9,"40N","145E","61400014500",435,5305.420,0.000,0.000
1965,9,"40N","150E","61400015000",880,11958.783,0.000,0.000
1965,9,"40N","155E","61400015500",500,3656.490,28.882,0.000
1965,9,"40N","160E","61400016000",57,425.238,0.000,0.000
1965,9,"45N","155E","61450015500",0,0.000,0.000,0.000
1965,10,"20N","135E","61200013500",0,0.000,0.000,0.000
1965,10,"20N","140E","61200014000",0,0.000,0.000,0.000
1965,10,"20N","145E","61200014500",0,0.000,0.000,0.000
1965,10,"20N","150E","61200015000",134,733.526,240.690,0.000
1965,10,"20N","155E","61200015500",282,2395.555,103.154,0.000
1965,10,"20N","160E","61200016000",86,827.553,6.877,0.000
1965,10,"25N","135E","61250013500",0,0.000,0.000,0.000
1965,10,"25N","145E","61250014500",0,0.000,0.000,0.000
1965,10,"25N","150E","61250015000",0,0.000,0.000,0.000
1965,10,"25N","155E","61250015500",0,0.000,0.000,0.000
1965,10,"30N","135E","61300013500",0,0.000,0.000,0.000
1965,10,"30N","140E","61300014000",0,0.000,0.000,0.000
1965,10,"30N","145E","61300014500",0,0.000,0.000,0.000
1965,10,"30N","150E","61300015000",0,0.000,0.000,0.000
1965,10,"30N","155E","61300015500",0,0.000,0.000,0.000
1965,10,"35N","140E","61350014000",122,649.695,0.000,0.000
1965,10,"35N","145E","61350014500",623,4802.338,0.000,0.000
1965,10,"35N","150E","61350015000",515,3758.562,0.000,0.000
1965,10,"35N","155E","61350015500",170,1206.010,0.000,0.000
1965,10,"35N","160E","61350016000",0,0.000,0.000,0.000
1965,10,"40N","140E","61400014000",0,0.000,0.000,0.000
1965,10,"40N","145E","61400014500",279,2021.121,0.000,0.000
1965,10,"40N","150E","61400015000",747,6714.835,0.000,0.000
1965,10,"40N","155E","61400015500",315,2206.281,0.000,0.000
1965,10,"40N","160E","61400016000",84,571.570,0.000,0.000
1965,11,"20N","135E","61200013500",0,0.000,0.000,0.000
1965,11,"20N","140E","61200014000",0,0.000,0.000,0.000
1965,11,"20N","145E","61200014500",0,0.000,0.000,0.000
1965,11,"20N","150E","61200015000",0,0.000,0.000,0.000
1965,11,"20N","155E","61200015500",104,407.180,196.678,0.000
1965,11,"20N","160E","61200016000",0,0.000,0.000,0.000
1965,11,"25N","140E","61250014000",0,0.000,0.000,0.000
1965,11,"25N","145E","61250014500",0,0.000,0.000,0.000
1965,11,"25N","150E","61250015000",0,0.000,0.000,0.000
1965,11,"30N","135E","61300013500",0,0.000,0.000,0.000
1965,11,"30N","140E","61300014000",0,0.000,0.000,0.000
1965,11,"30N","150E","61300015000",0,0.000,0.000,0.000
1965,11,"35N","140E","61350014000",0,0.000,0.000,0.000
1965,11,"35N","145E","61350014500",139,495.972,0.000,0.000
1965,11,"35N","150E","61350015000",134,893.795,0.000,0.000
1965,11,"35N","155E","61350015500",296,2174.188,0.000,0.000
1965,11,"35N","160E","61350016000",0,0.000,0.000,0.000
1965,11,"40N","145E","61400014500",0,0.000,0.000,0.000
1965,11,"40N","150E","61400015000",0,0.000,0.000,0.000
1965,11,"40N","155E","61400015500",0,0.000,0.000,0.000
1965,11,"40N","160E","61400016000",0,0.000,0.000,0.000
1965,12,"20N","140E","61200014000",0,0.000,0.000,0.000
1965,12,"20N","145E","61200014500",0,0.000,0.000,0.000
1965,12,"20N","150E","61200015000",0,0.000,0.000,0.000
1965,12,"20N","155E","61200015500",0,0.000,0.000,0.000
1965,12,"25N","140E","61250014000",0,0.000,0.000,0.000
1965,12,"25N","145E","61250014500",0,0.000,0.000,0.000
1965,12,"30N","130E","61300013000",0,0.000,0.000,0.000
1965,12,"30N","135E","61300013500",0,0.000,0.000,0.000
1965,12,"35N","140E","61350014000",0,0.000,0.000,0.000
1965,12,"35N","145E","61350014500",0,0.000,0.000,0.000
1965,12,"35N","150E","61350015000",0,0.000,0.000,0.000
1965,12,"35N","155E","61350015500",0,0.000,0.000,0.000
1966,1,"20N","135E","61200013500",0,0.000,0.000,0.000
1966,1,"20N","140E","61200014000",0,0.000,0.000,0.000
1966,1,"20N","145E","61200014500",0,0.000,0.000,0.000
1966,1,"20N","150E","61200015000",0,0.000,0.000,0.000
1966,1,"25N","140E","61250014000",0,0.000,0.000,0.000
1966,1,"25N","145E","61250014500",0,0.000,0.000,0.000
1966,1,"30N","135E","61300013500",0,0.000,0.000,0.000
1966,2,"20N","135E","61200013500",0,0.000,0.000,0.000
1966,2,"20N","140E","61200014000",0,0.000,0.000,0.000
1966,2,"20N","145E","61200014500",0,0.000,0.000,0.000
1966,2,"20N","150E","61200015000",0,0.000,0.000,0.000
1966,2,"25N","135E","61250013500",0,0.000,0.000,0.000
1966,2,"30N","135E","61300013500",0,0.000,0.000,0.000
1966,3,"20N","135E","61200013500",0,0.000,0.000,0.000
1966,3,"20N","140E","61200014000",0,0.000,0.000,0.000
1966,3,"20N","145E","61200014500",0,0.000,0.000,0.000
1966,3,"20N","150E","61200015000",0,0.000,0.000,0.000
1966,3,"25N","130E","61250013000",0,0.000,0.000,0.000
1966,3,"25N","140E","61250014000",0,0.000,0.000,0.000
1966,3,"30N","140E","61300014000",0,0.000,0.000,0.000
1966,3,"35N","145E","61350014500",0,0.000,0.000,0.000
1966,4,"20N","130E","61200013000",0,0.000,0.000,0.000
1966,4,"20N","135E","61200013500",0,0.000,0.000,0.000
1966,4,"20N","140E","61200014000",108,1151.983,24.154,0.000
1966,4,"20N","145E","61200014500",88,1012.344,20.575,0.000
1966,4,"20N","150E","61200015000",79,412.349,71.565,0.000
1966,4,"20N","155E","61200015500",50,173.571,0.000,0.000
1966,4,"20N","160E","61200016000",0,0.000,0.000,0.000
1966,4,"25N","130E","61250013000",0,0.000,0.000,0.000
1966,4,"25N","135E","61250013500",0,0.000,0.000,0.000
1966,4,"25N","140E","61250014000",0,0.000,0.000,0.000
1966,4,"25N","145E","61250014500",0,0.000,0.000,0.000
1966,4,"25N","150E","61250015000",0,0.000,0.000,0.000
1966,4,"30N","130E","61300013000",0,0.000,0.000,0.000
1966,4,"30N","135E","61300013500",0,0.000,0.000,0.000
1966,4,"30N","140E","61300014000",0,0.000,0.000,0.000
1966,4,"30N","145E","61300014500",0,0.000,0.000,0.000
1966,5,"20N","125E","61200012500",0,0.000,0.000,0.000
1966,5,"20N","130E","61200013000",0,0.000,0.000,0.000
1966,5,"20N","135E","61200013500",416,3935.537,11.630,0.000
1966,5,"20N","140E","61200014000",353,2831.875,79.617,0.000
1966,5,"20N","145E","61200014500",309,1601.391,73.353,0.000
1966,5,"20N","150E","61200015000",461,3157.594,129.712,0.000
1966,5,"20N","155E","61200015500",426,3561.656,99.297,0.000
1966,5,"20N","160E","61200016000",57,344.017,8.946,0.000
1966,5,"25N","125E","61250012500",0,0.000,0.000,0.000
1966,5,"25N","130E","61250013000",0,0.000,0.000,0.000
1966,5,"25N","135E","61250013500",0,0.000,0.000,0.000
1966,5,"25N","140E","61250014000",0,0.000,0.000,0.000
1966,5,"25N","145E","61250014500",0,0.000,0.000,0.000
1966,5,"25N","150E","61250015000",0,0.000,0.000,0.000
1966,5,"25N","155E","61250015500",0,0.000,0.000,0.000
1966,5,"30N","130E","61300013000",0,0.000,0.000,0.000
1966,5,"30N","135E","61300013500",0,0.000,0.000,0.000
1966,5,"30N","140E","61300014000",62,253.010,13.419,0.000
1966,5,"30N","145E","61300014500",56,255.352,15.207,0.000
1966,5,"30N","150E","61300015000",75,123.378,12.524,0.000
1966,5,"30N","155E","61300015500",0,0.000,0.000,0.000
1966,5,"30N","160E","61300016000",0,0.000,0.000,0.000
1966,5,"35N","140E","61350014000",0,0.000,0.000,0.000
1966,5,"35N","145E","61350014500",0,0.000,0.000,0.000
1966,5,"35N","150E","61350015000",0,0.000,0.000,0.000
1966,5,"35N","155E","61350015500",0,0.000,0.000,0.000
1966,5,"35N","160E","61350016000",0,0.000,0.000,0.000
1966,6,"20N","125E","61200012500",0,0.000,0.000,0.000
1966,6,"20N","130E","61200013000",0,0.000,0.000,0.000
1966,6,"20N","135E","61200013500",0,0.000,0.000,0.000
1966,6,"20N","140E","61200014000",145,1199.052,24.153,0.000
1966,6,"20N","145E","61200014500",108,682.403,1.789,0.000
1966,6,"20N","150E","61200015000",357,3590.585,122.555,0.000
1966,6,"20N","155E","61200015500",516,3775.885,35.782,0.000
1966,6,"20N","160E","61200016000",0,0.000,0.000,0.000
1966,6,"25N","125E","61250012500",0,0.000,0.000,0.000
1966,6,"25N","130E","61250013000",0,0.000,0.000,0.000
1966,6,"25N","135E","61250013500",0,0.000,0.000,0.000
1966,6,"25N","140E","61250014000",0,0.000,0.000,0.000
1966,6,"25N","145E","61250014500",0,0.000,0.000,0.000
1966,6,"25N","150E","61250015000",0,0.000,0.000,0.000
1966,6,"25N","155E","61250015500",72,1003.743,13.419,0.000
1966,6,"25N","160E","61250016000",0,0.000,0.000,0.000
1966,6,"30N","135E","61300013500",0,0.000,0.000,0.000
1966,6,"30N","140E","61300014000",129,767.311,89.455,0.000
1966,6,"30N","145E","61300014500",151,923.994,14.313,0.000
1966,6,"30N","150E","61300015000",186,1343.537,13.418,0.000
1966,6,"30N","155E","61300015500",218,1554.324,24.154,0.000
1966,6,"30N","160E","61300016000",0,0.000,0.000,0.000
1966,6,"35N","140E","61350014000",62,249.256,23.258,0.000
1966,6,"35N","145E","61350014500",352,2953.061,54.568,0.000
1966,6,"35N","150E","61350015000",195,1830.163,11.629,0.000
1966,6,"35N","155E","61350015500",133,1030.640,22.364,0.000
1966,6,"35N","160E","61350016000",0,0.000,0.000,0.000
1966,6,"40N","145E","61400014500",0,0.000,0.000,0.000
1966,6,"40N","150E","61400015000",0,0.000,0.000,0.000
1966,6,"40N","155E","61400015500",0,0.000,0.000,0.000
1966,7,"20N","140E","61200014000",92,821.728,44.728,0.000
1966,7,"20N","145E","61200014500",128,1143.696,16.103,0.000
1966,7,"20N","150E","61200015000",97,1233.140,22.364,0.000
1966,7,"20N","155E","61200015500",214,3206.694,17.891,0.000
1966,7,"20N","160E","61200016000",69,607.501,4.473,0.000
1966,7,"25N","130E","61250013000",0,0.000,0.000,0.000
1966,7,"25N","140E","61250014000",0,0.000,0.000,0.000
1966,7,"25N","150E","61250015000",0,0.000,0.000,0.000
1966,7,"25N","155E","61250015500",0,0.000,0.000,0.000
1966,7,"30N","140E","61300014000",0,0.000,0.000,0.000
1966,7,"30N","145E","61300014500",0,0.000,0.000,0.000
1966,7,"30N","150E","61300015000",131,920.554,28.626,0.000
1966,7,"30N","155E","61300015500",249,4965.708,0.895,0.000
1966,7,"30N","160E","61300016000",0,0.000,0.000,0.000
1966,7,"35N","140E","61350014000",0,0.000,0.000,0.000
1966,7,"35N","145E","61350014500",373,3733.976,27.732,0.000
1966,7,"35N","150E","61350015000",768,8413.837,78.721,0.000
1966,7,"35N","155E","61350015500",801,7698.128,3.578,0.000
1966,7,"35N","160E","61350016000",152,1741.500,0.000,0.000
1966,7,"40N","140E","61400014000",0,0.000,0.000,0.000
1966,7,"40N","145E","61400014500",0,0.000,0.000,0.000
1966,7,"40N","150E","61400015000",0,0.000,0.000,0.000
1966,7,"40N","155E","61400015500",0,0.000,0.000,0.000
1966,7,"40N","160E","61400016000",0,0.000,0.000,0.000
1966,8,"20N","140E","61200014000",0,0.000,0.000,0.000
1966,8,"20N","145E","61200014500",0,0.000,0.000,0.000
1966,8,"20N","150E","61200015000",0,0.000,0.000,0.000
1966,8,"25N","150E","61250015000",0,0.000,0.000,0.000
1966,8,"30N","150E","61300015000",0,0.000,0.000,0.000
1966,8,"30N","155E","61300015500",0,0.000,0.000,0.000
1966,8,"35N","140E","61350014000",72,513.522,0.000,0.000
1966,8,"35N","145E","61350014500",274,4133.658,2.684,0.000
1966,8,"35N","150E","61350015000",184,1444.710,0.000,0.000
1966,8,"35N","155E","61350015500",205,1992.943,0.000,0.000
1966,8,"35N","160E","61350016000",0,0.000,0.000,0.000
1966,8,"40N","145E","61400014500",145,1949.943,0.000,0.000
1966,8,"40N","150E","61400015000",595,6781.329,6.262,0.000
1966,8,"40N","155E","61400015500",374,3579.484,3.578,0.000
1966,8,"40N","160E","61400016000",0,0.000,0.000,0.000
1966,9,"20N","140E","61200014000",0,0.000,0.000,0.000
1966,9,"20N","145E","61200014500",0,0.000,0.000,0.000
1966,9,"20N","150E","61200015000",0,0.000,0.000,0.000
1966,9,"20N","155E","61200015500",0,0.000,0.000,0.000
1966,9,"20N","160E","61200016000",0,0.000,0.000,0.000
1966,9,"25N","155E","61250015500",0,0.000,0.000,0.000
1966,9,"25N","160E","61250016000",0,0.000,0.000,0.000
1966,9,"30N","155E","61300015500",0,0.000,0.000,0.000
1966,9,"35N","140E","61350014000",407,4701.285,0.000,0.000
1966,9,"35N","145E","61350014500",1120,12393.316,0.000,0.000
1966,9,"35N","150E","61350015000",397,5059.687,0.000,0.000
1966,9,"35N","155E","61350015500",57,189.052,0.000,0.000
1966,9,"35N","160E","61350016000",0,0.000,0.000,0.000
1966,9,"40N","140E","61400014000",70,279.278,0.000,0.000
1966,9,"40N","145E","61400014500",723,8866.999,0.000,0.000
1966,9,"40N","150E","61400015000",1470,19986.830,0.000,0.000
1966,9,"40N","155E","61400015500",822,6111.124,18.786,0.000
1966,9,"40N","160E","61400016000",94,710.705,0.000,0.000
1966,9,"45N","155E","61450015500",0,0.000,0.000,0.000
1966,10,"20N","135E","61200013500",0,0.000,0.000,0.000
1966,10,"20N","140E","61200014000",0,0.000,0.000,0.000
1966,10,"20N","145E","61200014500",0,0.000,0.000,0.000
1966,10,"20N","150E","61200015000",188,1225.945,156.548,0.000
1966,10,"20N","155E","61200015500",449,4003.713,67.092,0.000
1966,10,"20N","160E","61200016000",141,1383.099,4.473,0.000
1966,10,"25N","135E","61250013500",0,0.000,0.000,0.000
1966,10,"25N","145E","61250014500",0,0.000,0.000,0.000
1966,10,"25N","150E","61250015000",0,0.000,0.000,0.000
1966,10,"25N","155E","61250015500",0,0.000,0.000,0.000
1966,10,"30N","135E","61300013500",0,0.000,0.000,0.000
1966,10,"30N","140E","61300014000",0,0.000,0.000,0.000
1966,10,"30N","145E","61300014500",0,0.000,0.000,0.000
